customerNumber,customerName,productCode,productName,productLine,quantityOrdered,quantityInStock,warehouseCode,warehouseName,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,contactLastName,contactFirstName,addressLine1,city,state,postalCode,country
124,Mini Gifts Distributors Ltd.,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,28,6582,b,East,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,26,5099,d,South,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,20,2874,d,South,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,30,8601,d,South,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,48,1016,d,South,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S700_2824,1982 Camaro Z28,Classic Cars,34,6934,b,East,10371,2005-01-23,2005-02-03,2005-01-25,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
398,"Tokyo Collectables, Ltd",S12_3148,1969 Corvair Monza,Classic Cars,40,6906,b,East,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S12_3891,1969 Ford Falcon,Classic Cars,34,1049,b,East,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S18_3140,1903 Ford Model A,Vintage Cars,28,3913,c,West,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S18_3259,Collectable Wooden Train,Trains,25,6450,d,South,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S18_4027,1970 Triumph Spitfire,Classic Cars,48,5545,b,East,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S18_4522,1904 Buick Runabout,Vintage Cars,41,8290,c,West,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S24_2011,18th century schooner,Ships,37,1898,d,South,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S50_1514,1962 City of Detroit Streetcar,Trains,24,1645,d,South,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
398,"Tokyo Collectables, Ltd",S700_1938,The Mayflower,Ships,44,737,d,South,10372,2005-01-26,2005-02-05,2005-01-28,Shipped,NULL,398,Shimamura,Akiko,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
311,"Oulu Toy Supplies, Inc.",S10_4757,1972 Alfa Romeo GTA,Classic Cars,39,3252,b,East,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S18_1662,1980s Black Hawk Helicopter,Planes,28,5330,a,North,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S18_3029,1999 Yamaha Speed Boat,Ships,22,4259,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,50,2378,c,West,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S24_2841,1900s Vintage Bi-Plane,Planes,38,5942,a,North,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,33,9173,c,West,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S24_3420,1937 Horch 930V Limousine,Vintage Cars,46,2902,c,West,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S24_3816,1940 Ford Delivery Sedan,Vintage Cars,23,6621,c,West,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S24_3949,Corsair F4U ( Bird Cage),Planes,39,6812,a,North,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_1138,The Schooner Bluenose,Ships,44,1897,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_2047,HMS Bounty,Ships,32,3501,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_2610,The USS Constitution Ship,Ships,41,7083,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_3505,The Titanic,Ships,34,1956,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_3962,The Queen Mary,Ships,37,5088,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S700_4002,American Airlines: MD-11S,Planes,45,8820,a,North,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S72_1253,Boeing X-32A JSF,Planes,25,4857,a,North,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
311,"Oulu Toy Supplies, Inc.",S72_3212,Pont Yacht,Ships,29,414,d,South,10373,2005-01-31,2005-02-08,2005-02-06,Shipped,NULL,311,Koskitalo,Pirkko,Torikatu 38,Oulu,NULL,90110,Finland
333,"Australian Gift Network, Co",S10_2016,1996 Moto Guzzi 1100i,Motorcycles,39,6625,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
333,"Australian Gift Network, Co",S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,22,5582,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
333,"Australian Gift Network, Co",S18_2581,P-51-D Mustang,Planes,42,992,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
333,"Australian Gift Network, Co",S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,22,4357,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
333,"Australian Gift Network, Co",S24_1578,1997 BMW R 1100 S,Motorcycles,38,7003,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
333,"Australian Gift Network, Co",S24_1785,1928 British Royal Navy Airplane,Planes,46,3627,a,North,10374,2005-02-02,2005-02-09,2005-02-03,Shipped,NULL,333,Calaghan,Ben,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
119,La Rochelle Gifts,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,21,7933,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S12_1099,1968 Ford Mustang,Classic Cars,45,68,b,East,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S12_2823,2002 Suzuki XREO,Motorcycles,49,9997,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,23,15,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S24_2360,1982 Ducati 900 Monster,Motorcycles,20,6840,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S24_4278,1900s Vintage Tri-Plane,Planes,43,2756,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S32_1374,1997 BMW F650 ST,Motorcycles,37,178,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,44,136,c,West,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,41,3341,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,49,7062,c,West,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S50_4713,2002 Yamaha YZR M1,Motorcycles,49,600,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S700_1691,American Airlines: B767-300,Planes,37,5841,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S700_2466,America West Airlines B757-200,Planes,33,9653,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S700_2834,ATA: B757-300,Planes,25,7106,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
119,La Rochelle Gifts,S700_3167,F/A 18 Hornet 1/72,Planes,44,551,a,North,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,NULL,119,Labrune,Janine ,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
219,Boards & Toys Co.,S12_3380,1968 Dodge Charger,Classic Cars,35,9123,b,East,10376,2005-02-08,2005-02-18,2005-02-13,Shipped,NULL,219,Young,Mary,4097 Douglas Av.,Glendale,CA,92561,USA
186,"Toys of Finland, Co.",S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,24,5663,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
186,"Toys of Finland, Co.",S12_4675,1969 Dodge Charger,Classic Cars,50,7323,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
186,"Toys of Finland, Co.",S18_1129,1993 Mazda RX-7,Classic Cars,35,3975,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
186,"Toys of Finland, Co.",S18_1889,1948 Porsche 356-A Roadster,Classic Cars,31,8826,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
186,"Toys of Finland, Co.",S18_1984,1995 Honda Civic,Classic Cars,36,9772,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
186,"Toys of Finland, Co.",S18_3232,1992 Ferrari 360 Spider red,Classic Cars,39,8347,b,East,10377,2005-02-09,2005-02-21,2005-02-12,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",186,Karttunen,Matti,Keskuskatu 45,Helsinki,NULL,21240,Finland
141,Euro+ Shopping Channel,S18_1589,1965 Aston Martin DB5,Classic Cars,34,9042,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3278,1969 Dodge Super Bee,Classic Cars,22,1917,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3482,1976 Ford Gran Torino,Classic Cars,43,9127,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3782,1957 Vespa GS150,Motorcycles,28,7689,a,North,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4721,1957 Corvette Convertible,Classic Cars,49,1249,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2972,1982 Lamborghini Diablo,Classic Cars,41,7723,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3371,1971 Alpine Renault 1600s,Classic Cars,46,7995,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3856,1956 Porsche 356A Coupe,Classic Cars,33,6600,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_4620,1961 Chevrolet Impala,Classic Cars,41,7869,b,East,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S32_2206,1982 Ducati 996 R,Motorcycles,40,9241,a,North,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_1749,1917 Grand Touring Sedan,Vintage Cars,39,2724,c,West,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2248,1911 Ford Town Car,Vintage Cars,27,540,c,West,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,29,8164,b,East,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,32,8990,b,East,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,32,8197,b,East,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_1342,1937 Lincoln Berline,Vintage Cars,27,8693,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,40,9354,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,21,548,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,32,6553,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4933,1957 Ford Thunderbird,Classic Cars,24,3209,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,34,1005,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,32,7332,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,27,2847,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2766,1949 Jaguar XK 120,Classic Cars,36,2350,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2887,1952 Citroen-15CV,Classic Cars,44,1452,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,44,4695,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3432,2002 Chevy Corvette,Classic Cars,34,9446,b,East,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,43,2081,c,West,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
321,Corporate Gift Ideas Co.,S10_1949,1952 Alpine Renault 1300,Classic Cars,36,7305,b,East,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S10_4962,1962 LanciaA Delta 16V,Classic Cars,37,6791,b,East,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S12_1666,1958 Setra Bus,Trucks and Buses,20,1579,d,South,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,48,2613,d,South,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,25,8635,c,West,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_2432,1926 Ford Fire Engine,Trucks and Buses,35,2018,d,South,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_2949,1913 Ford Model T Speedster,Vintage Cars,41,4189,c,West,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_2957,1934 Ford V8 Coupe,Vintage Cars,40,5649,c,West,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,35,5992,c,West,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
124,Mini Gifts Distributors Ltd.,S12_1108,2001 Ferrari Enzo,Classic Cars,34,3619,b,East,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S12_3148,1969 Corvair Monza,Classic Cars,37,6906,b,East,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S12_3891,1969 Ford Falcon,Classic Cars,34,1049,b,East,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S12_4473,1957 Chevy Pickup,Trucks and Buses,32,6125,d,South,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,25,4724,b,East,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3320,1917 Maxwell Touring Car,Vintage Cars,50,7913,c,West,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4600,1940s Ford truck,Trucks and Buses,39,3128,d,South,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4668,1939 Cadillac Limousine,Vintage Cars,39,6645,c,West,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,20,2327,d,South,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_4258,1936 Chrysler Airflow,Vintage Cars,33,4710,c,West,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
